PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
M;170_178_1;;;;;52HS127;;ЛОЖЬ;ЛОЖЬ;;178;;;;;;;0;;;;79;ЛОЖЬ;0;;;;;;;1=ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT026_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;416;;;;;;;0;;;;293;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;722
DO;52HX042OP_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;567;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;981
M;414_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;414;;;;;;;0;;;;1811;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;290_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;;10 ms;1;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;290_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;948;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;472_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;;1 s;0;;132;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;128_182_2;;;;;51HS145_RR;;ЛОЖЬ;ЛОЖЬ;;182;;;;;;;0;;;;719;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C424_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;0;;;;2576;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS021B;;COM;;;DCS CLOSE;No;ЛОЖЬ;ИСТИНА;;616;;;;;;;0;;;;3224;ЛОЖЬ;0;None;;;;;;1=DCScmdCLOSE;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;57
M;C154_2_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;154;;;;;;;0;;;;2971;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT025_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;414;;;;;;;0;;;;286;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;715
DI;52HS020A1;;F01;;;Z-5107 gate valve opening;Yes;ИСТИНА;ЛОЖЬ;;600;;;;;;;;;;;123;ЛОЖЬ;57058;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.05;9;4;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;468
DO;52GT012_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;341;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;770
AI;51HS139;;FLD;;;Manual horn;Yes;ИСТИНА;ЛОЖЬ;;118;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;220;ЛОЖЬ;57059;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;41.05;1;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;11233
M;C388_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;2685;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C412_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;2622;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;290_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;;10 ms;1;;32;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C152_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;152;;;;;;;0;;;;2984;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS042F;;COM;;;DCS AUTO MODE BLOCK;No;ЛОЖЬ;ИСТИНА;;514;;;;;;;0;;;;3269;ЛОЖЬ;0;None;;;;;;1=DCScmdBLOCK;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;102
T;474_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;474;;;;;;;;1 s;0;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;476_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;476;;;;;;;0;;;;1990;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XY038A;;MCC;;;START 1AB2;Yes;ИСТИНА;ЛОЖЬ;;434;;;;;;;0;;;;138;ИСТИНА;57060;None;;;;;;1=cmdSTART;;;;;;;Undefined;491;3428;;41.06;1;3;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;555
T;358_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;;100 ms;10;;748;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2475_D;;;;;TEST BUTTON;;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;0;;;;1417;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2462_1_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;1842;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_274_2;;;;;52HS141;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;1514;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2463_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;163;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HS069B_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;510;ИСТИНА;57401;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;924
M;C138_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;3035;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;IB511_FGS1_CS;;COM;5100;;CLOCK SOURSE FLT;No;ЛОЖЬ;ЛОЖЬ;;24;;;;;;;0;;;;1133;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;1005
M;502_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;2119;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XA104;;FLD;;;Pump alarm;Yes;ИСТИНА;ЛОЖЬ;;278;;;;;;;0;;;;8;ИСТИНА;57061;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.04;1;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;497
M;262_264_2;;;;;5100_FLGD_A2;;ЛОЖЬ;ЛОЖЬ;;264;;;;;;;0;;;;1467;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C372_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;372;;;;;;;0;;;;2748;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C424_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;0;;;;2581;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;384_540_1;;;;;52GT015_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;1756;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;52GT008;;FLD;;;Toxic gas escape (NH3), outer mounting;Yes;ИСТИНА;ЛОЖЬ;;372;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;24;ЛОЖЬ;57063;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;41.03;3;7;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;11049
M;136_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;591;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XY020A_TF;;COM;;;CHANELL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;831;;;;;;;0;;;;49;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;454
M;C124_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;124;;;;;;;0;;;;3091;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C130_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;3070;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;105_2321_1;;;;;5100/5200_MOS_FIRE;;ЛОЖЬ;ЛОЖЬ;;2321;;;;;;;0;;;;409;ЛОЖЬ;0;;;;;;;1=ENABLED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;136_182_2;;;;;51HS149_RR;;ЛОЖЬ;ЛОЖЬ;;182;;;;;;;0;;;;717;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C396_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;2656;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C156_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;156;;;;;;;0;;;;1137;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;112_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;735;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS068;;FLD;;;Button 1LCSA11. Vent. gr. disconnect.;Yes;ИСТИНА;ЛОЖЬ;;464;;;;;;;;;;;146;ЛОЖЬ;57064;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.06;17;11;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;491
T;290_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;;100 ms;50;;200;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C260_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;2912;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2462_6;;;;;Compiler marker (360, 90);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;974;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52XS039C;;MCC;;;FUN 1AB3 HEALTHY;Yes;ИСТИНА;ЛОЖЬ;;290;;;;;;;;;;;189;ИСТИНА;57188;None;;;;;;1=READY;;;;;;;Undefined;;;;41.03;13;6;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;428
M;158_160_1;;;;;51YT004_FL;;ЛОЖЬ;ЛОЖЬ;;160;;;;;;;0;;;;1403;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C172_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;172;;;;;;;0;;;;2940;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C174_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;2932;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C144_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;144;;;;;;;0;;;;3017;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C388_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;2682;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51XA152;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;1;;;;406;ИСТИНА;57365;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;835
DO;52GT018_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;450;;;;;;;0;;;;298;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;727
M;2465_H;;;;;Bit 2;;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;666;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;52PT151;;FLD;;;Treated sewage from teh water supply network;Yes;ИСТИНА;ЛОЖЬ;;650;ИСТИНА;Float;4-20mA;0;1.6;MPa;;;;;284;ЛОЖЬ;57065;;None;None;None;None;;;;-0.4;-0.4;;;;-XXXXX.X;3.64;22;;41.05;3;4;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;11293
M;C388_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;2680;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C454_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;0;;;;2481;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_511_1.52XA139_2;;FSC;;;T.GD act. in CH-GDAP-C,F,G lamp;Yes;ЛОЖЬ;ЛОЖЬ;;504;;;;;;;0;;;;105;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_511_1;25;;;;;;;;;;;;;;;;
M;2321_A;;;;;1=MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;2321;;;;;;;0;;;;745;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;616_15;;;;;;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;1077;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT001_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;327;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;756
DO;52HX036_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;476;;;;;;;0;;;;550;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;964
M;C476_1_3;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;476;;;;;;;0;;;;2404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2463_F;;;;;DCS Bit 0 (1=cmdSTART);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;1517;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS077;;FLD;;;Test button for indicator and alarm (outer inst.) с.5100;No;ИСТИНА;ЛОЖЬ;;368;;;;;;;;;;;59;ИСТИНА;57066;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.03;9;4;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;436
M;C516_3_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;869;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;Temp101;;COM;;;;No;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;0;;;;2171;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;3904
M;434_10;;;;;;;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;0;;;;931;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;260_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;1471;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;514_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;905;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;378_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;378;;;;;;;0;;;;1702;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
R;2405_A;;;;;INPUT SIGNAL;;ЛОЖЬ;ЛОЖЬ;;2405;;Long;;;;;0;;;;110;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XA131;;FLD;;;Beacon (fire) Compressor room;Yes;ИСТИНА;ЛОЖЬ;;170;;;;;;;0;;;;90;ИСТИНА;57067;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.05;13;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;539
BO;IB511_FGS1_RT1_B;;COM;;;Repair time CP1;No;ЛОЖЬ;ЛОЖЬ;;23;;Word;;;;;0;;;;44;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;11027
M;C2465_1;;;;;Compiler marker (176, 145);;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;952;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;140_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;140;;;;;;;0;;;;1049;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C616_4_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;616;;;;;;;0;;;;840;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2403_F;;;;;0=FIRE ALARM;;ЛОЖЬ;ЛОЖЬ;;2403;;;;;;;0;;;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;424_188_1;;;;;52HS062_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;188;;;;;;;0;;;;1895;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C502_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;2371;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;394_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;0;;;;177;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;454_532_2;;;;;52GT027_RR;;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;2034;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;606_16;;;;;;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;;10 ms;1;;156;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
