PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14;ComAllocationType15;Master15;Slave15;PLCAddress15;ComAllocationType16;Master16;Slave16;PLCAddress16
T;278_4;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;;100 ms;20;;2172;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL049_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;515;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;425;;;;;;;;
M;476_294_5;;;2000;;MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;294;;;;;;;0;;;;4115;ЛОЖЬ;0;;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C450_2_L;;;2000;2000;Function block register;;ЛОЖЬ;ЛОЖЬ;;450;;Float;;;;;0;;;;1738;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;298_430_1;;;2000;;21BALL045CA;;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;0;;;;968;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH025X;;BNS;2200;A_2000;"MAIN MTR  VIBR.- CE ""X""";Yes;ИСТИНА;ЛОЖЬ;;608;;;;;;;;;;;170;ИСТИНА;6405;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;04.04;3;3;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1356;;;;;;;;
DO;22TAHH001A_CA;;COM;2200;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;504;;;;;;;0;;;;293;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;426;;;;;;;;
M;596_172_2;;;2200;P-2001S;22TI021M_MO;;ЛОЖЬ;ЛОЖЬ;;172;;;;;;;0;;;;4265;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;542_4;;;2200;P-2001;;;ЛОЖЬ;ЛОЖЬ;;542;;;;;;;0;;;;5045;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;357_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;357;;;;;;;0;;;;90;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;564_1324_1;;;2000;;20HS006A_I;;ЛОЖЬ;ЛОЖЬ;;1324;;;;;;;0;;;;1865;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1341_10;;;;P-2050;;;ЛОЖЬ;ЛОЖЬ;;1341;;;;;;;0;;;;3053;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1341_2_K;;;;P-2050;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1341;;;;;;;0;;;;3878;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1327_23;;;;;;;ЛОЖЬ;ЛОЖЬ;;1327;;;;;;;0;;;;4382;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI001P_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;515;;;;;;;0;;;;1082;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;427;;;;;;;;
M;598_172_2;;;2200;P-2001S;22TI021P_MO;;ЛОЖЬ;ЛОЖЬ;;172;;;;;;;0;;;;4284;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2456_D;;;;;;;ЛОЖЬ;ЛОЖЬ;;2456;;;;;;;0;;;;250;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C524_3_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;5471;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;528_6;;;2200;P-2001;;;ЛОЖЬ;ЛОЖЬ;;528;;;;;;;;100 ms;5;;904;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL066_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;319;;;;;;;0;;;;604;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;428;;;;;;;;
M;1326_24;;;;;;;ЛОЖЬ;ЛОЖЬ;;1326;;;;;;;0;;;;4345;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2492_1;;;;;Compiler marker (160, 25);;ЛОЖЬ;ЛОЖЬ;;2492;;;;;;;0;;;;835;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;524_1513_3;;;2200;P-2001S;22TT001T_TF;;ЛОЖЬ;ЛОЖЬ;;1513;;;;;;;0;;;;5433;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;580_1330_1;;;;;22TALL031_I;;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;5596;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2460_D;;;;;TRIP (0=TRIP);;ЛОЖЬ;ЛОЖЬ;;2460;;;;;;;0;;;;1312;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;721_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;721;;;;;;;0;;;;3117;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;307_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;307;;;;;;;0;;;;2874;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C272_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;3567;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;310_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;3818;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;CB001_ESD4_D2;;COM;;S_B001;FORCES ACTIVE;No;ЛОЖЬ;ЛОЖЬ;;17;;;;;;;0;;;;4373;ИСТИНА;6755;None;;;;;;0=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;871;;;;;;;;
DO;22VAH022XY;;COM;2200;A_2000;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;1505;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;430;;;;;;;;
DO;21PAHH011A_CA;;COM;2000;H-2001;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;251;;;;;;;0;;;;897;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1564;;;;;;;;
DO;21BI014_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;267;;;;;;;0;;;;2757;ИСТИНА;7237;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;433;;;;;;;;
DO;22TI001C_MOC;;COM;2200;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;308;ИСТИНА;6412;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;434;;;;;;;;
M;384_388_2;;;2000;;VENTILATION IN PROG;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;726;ЛОЖЬ;0;;;;;;;1=IN PROGRESS;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C283_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;283;;;;;;;0;;;;3514;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22ZSHH001AB;;COM;2200;P-2001;"PUMP SHAFT VIBR ""Z""";No;ЛОЖЬ;ЛОЖЬ;;552;;;;;;;0;;;;3999;ИСТИНА;7316;None;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1569;;;;;;;;
M;630_612_5;;;2200;P-2001S;P-2001S RUNNING;;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;3347;ЛОЖЬ;0;;;;;;;1=RUNNING;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LALL169_FU4;;COM;2000;A_2000;FIRST-UP H-2001;No;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;1849;ИСТИНА;7344;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;435;;;;;;;;
M;C592_3_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;592;;;;;;;0;;;;1481;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;271_2;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;271;;;;;;;0;;;;4896;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20SIS009_RR;;COM;2000;A_2000;20-I-009 READY TO RESET;No;ЛОЖЬ;ЛОЖЬ;;562;;;;;;;0;;;;1430;ЛОЖЬ;0;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;436;;;;;;;;
DI;20HSXV138;;FLD;2000;;BUTTON FEED TO E-2015;Yes;ИСТИНА;ЛОЖЬ;;674;;;;;;;;;;;284;ИСТИНА;6732;None;;;;;1=OFF;0=ON;0=ON;;;;;;Undefined;;;;04.05;15;5;1;High;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;ИСТИНА;;1;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1005;;;;;;;;
M;516_1341_1;;;;P-2050;22TAHH001KK2_I;;ЛОЖЬ;ЛОЖЬ;;1341;;;;;;;0;;;;3041;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C270_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;3571;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;21BI058_LL;;COM;2100;A_2000;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;311;;Float;;;;;0;;;;1228;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10205;;;;;;;;
DI;20XS006_P;;COM;2200;A_2000;MAIN MOTOR RUNNING;No;ИСТИНА;ИСТИНА;;572;;;;;;;0;;;;2528;ИСТИНА;6950;None;;;;;;1=RUNNING;;;;;;;Undefined;491;3428;;;;;;High;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;CC_CCB_3;ESD_001_4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;2001;;;;;;;;
T;205_1;;;2200;;;;ЛОЖЬ;ЛОЖЬ;;205;;;;;;;;100 ms;10;;84;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;752_2;;;430-16;;;;ЛОЖЬ;ЛОЖЬ;;752;;;;;;;;100 ms;5;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;520_11;;;2200;P-2001;;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;5406;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C305_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;305;;;;;;;0;;;;2916;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL025;;COM;2100;A_2000;BURNER 25 FLAME OUT;No;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;402;ИСТИНА;7346;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;437;;;;;;;;
M;C580_4_D;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;580;;;;;;;0;;;;4865;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2462_I;;;;;      ????;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;1287;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C584_4_D;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;584;;;;;;;0;;;;3377;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C255_1_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;3796;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;21BI053_LL;;COM;2100;A_2000;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;306;;Float;;;;;0;;;;1208;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10206;;;;;;;;
M;C396_3;;;2000;2000;Compiler marker (381, 144);;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;3368;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;542_1340_1;;;;P-2050;22VSHH007X_I HPRT;;ЛОЖЬ;ЛОЖЬ;;1340;;;;;;;0;;;;1838;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C322_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;2735;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;598_12;;;2200;P-2001S;;;ЛОЖЬ;ЛОЖЬ;;598;;;;;;;0;;;;4291;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;326_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;;100 ms;5;;348;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21BI021;;FLD;2100;A_2000;BURNER N° 21;Yes;ИСТИНА;ЛОЖЬ;;274;ИСТИНА;Float;4-20mA;0;100;%;;;;;636;ЛОЖЬ;7088;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;04.06;5;7;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10067;;;;;;;;
M;1331_22;;;;;;;ЛОЖЬ;ЛОЖЬ;;1331;;;;;;;0;;;;5621;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;22TI021M_HH;;COM;2200;A_2000;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;596;;Float;;;;;0;;;;1476;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10207;;;;;;;;
