PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14;ComAllocationType15;Master15;Slave15;PLCAddress15
M;C525_2_F;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;6049;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL105_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;276;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VSHH066Y_FU;;COM;;;V-2005;No;ЛОЖЬ;ЛОЖЬ;;1327;;;;;;;0;;;;2615;ИСТИНА;9899;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;374_3;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;;100 ms;30;;636;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI081K2_TF;;COM;2200;A_P20_1;HPRT RADIAL BEARING - CE;No;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;4488;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;246_252_3;;;2000;H-2002;21PI111B;;ЛОЖЬ;ЛОЖЬ;;252;;Float;;;;;0;;;;412;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TA123_PA;;COM;2000;A_2000;1oo3 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;327;;;;;;;0;;;;525;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1331_22;;;;;;;ЛОЖЬ;ЛОЖЬ;;1331;;;;;;;0;;;;6284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2410_1;;;;;Compiler marker (208, 85);;ЛОЖЬ;ЛОЖЬ;;2410;;;;;;;0;;;;838;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;565_672_1;;;2000;;20SIS018_I;;ЛОЖЬ;ЛОЖЬ;;672;;;;;;;0;;;;2801;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;22TI101F_HH;;COM;2200;A_2000;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;589;;Float;;;;;0;;;;1444;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;273_3;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;273;;;;;;;;100 ms;20;;2204;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1326_19;;;;;;;ЛОЖЬ;ЛОЖЬ;;1326;;;;;;;0;;;;6190;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20XZSO178_MOR;;COM;2000;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;675;;;;;;;0;;;;5535;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_5;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;405_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;405;;;;;;;0;;;;326;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;666_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;666;;;;;;;0;;;;1159;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH193_CA;;COM;2200;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;1909;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21HS107;;LCP;2100;A_2000;OPEN\RESET PILOT FG VALV;Yes;ИСТИНА;ЛОЖЬ;;398;;;;;;;;;;;89;ИСТИНА;9138;None;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;05.03;11;2;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C668_1_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;2373;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LALL129_CA;;COM;2000;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;702;;;;;;;0;;;;2727;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI135B_MOC;;COM;2200;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;686;;;;;;;0;;;;2071;ИСТИНА;9139;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C644_1_B;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;644;;;;;;;0;;;;3297;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;746_9;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;746;;;;;;;0;;;;5056;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;602_1332_1;;;;;22VSHH082X_I;;ЛОЖЬ;ЛОЖЬ;;1332;;;;;;;0;;;;6295;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C774_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;774;;;;;;;0;;;;6534;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C585_2_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;585;;;;;;;0;;;;6006;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20XZSO178;;FLD;2000;A_P20_2;P-2006/S SUCTION;Yes;ИСТИНА;ЛОЖЬ;;675;;;;;;;;;;;197;ИСТИНА;9140;None;;;;;;0=OPEN;;;;;;;Undefined;491;3428;;05.04;13;14;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;472_262_3;;;2000;;MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;3320;ЛОЖЬ;0;;;;;;;1=MO REQUEST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C322_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;3783;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI081P_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;1378;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1179;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C595_3_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;595;;;;;;;0;;;;5955;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;668_12;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;619;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL126;;COM;2100;A_2000;BURNER 26 FLAME OUT;No;ЛОЖЬ;ЛОЖЬ;;279;;;;;;;0;;;;771;ИСТИНА;8444;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI101H2_TF;;COM;2200;A_P20_1;"MAIN E-MOTOR ""V"" - WIND";No;ЛОЖЬ;ЛОЖЬ;;591;;;;;;;0;;;;4522;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C424_1_C;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;0;;;;3641;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C334_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;334;;;;;;;0;;;;3742;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;694_662_3;;;2000;;20-1-107_I;;ЛОЖЬ;ЛОЖЬ;;662;;;;;;;0;;;;2368;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI081D2_TF;;COM;2200;A_P20_1;PUMP RADIAL BEAR - DE;No;ЛОЖЬ;ЛОЖЬ;;507;;;;;;;0;;;;4481;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI081J;;FLD;2200;A_2000;"MAIN E-MOTOR ""W"" - WIND";Yes;ИСТИНА;ЛОЖЬ;;514;ИСТИНА;Float;4-20mA;-40;200;°C;;;;;248;ЛОЖЬ;9159;;None;None;None;None;;;;-100;-100;;;;-XXXXX.X;3.76;21;;05.06;7;12;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C529_4_D;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;529;;;;;;;0;;;;6031;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1330_1333_1;;;;;P-2005S_RESET_SH1;;ЛОЖЬ;ЛОЖЬ;;1333;;;;;;;0;;;;6320;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;598_1332_1;;;;;22TAHH101P2_I;;ЛОЖЬ;ЛОЖЬ;;1332;;;;;;;0;;;;6277;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;267_3;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;267;;;;;;;;100 ms;20;;1368;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI349B;;FLD;2200;A_P20_1;PUMP THRUST BEAR TEMP;Yes;ИСТИНА;ЛОЖЬ;;711;ИСТИНА;Float;4-20mA;-40;150;°C;;;;;448;ЛОЖЬ;9150;;None;None;None;None;;;;-87.5;-87.5;;;;-XXXXX.X;3.76;21;;05.06;13;11;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;384_386_4;;;2000;H-2001;START VENTILATION;;ЛОЖЬ;ЛОЖЬ;;386;;;;;;;0;;;;882;ЛОЖЬ;0;;;;;;;1=START PULSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21BI116_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;474;;;;;;;0;;;;5536;ЛОЖЬ;0;None;;;;;;1=MO REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_5;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XA117F1;;COM;2000;H-2002;INTERNAL FIRE TRIP;No;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;0;;;;556;ИСТИНА;8445;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22ZAHH022_FU;;COM;2200;P-2051;"HPRT VIBR -  ""Z""";No;ЛОЖЬ;ЛОЖЬ;;1340;;;;;;;0;;;;2797;ИСТИНА;8975;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;309_432_2;;;2000;;21BALL156CA;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;916;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI081U_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;1167;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1189;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI117B;;FLD;2200;A_P20_1;PUMP THRUST BEAR TEMP;Yes;ИСТИНА;ЛОЖЬ;;681;ИСТИНА;Float;4-20mA;-40;150;°C;;;;;456;ЛОЖЬ;8449;;None;None;None;None;;;;-87.5;-87.5;;;;-XXXXX.X;3.76;21;;05.06;13;13;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1330_2_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;6379;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;242_243_3;;;;;21PI103;;ЛОЖЬ;ЛОЖЬ;;243;;Float;;;;;0;;;;920;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C730_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;730;;;;;;;0;;;;3573;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21BI137_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;482;;;;;;;0;;;;5537;ЛОЖЬ;0;None;;;;;;1=MO REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_5;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH101N2_CA;;COM;2200;A_P20_1;HPRT THRUST BEAR - NCE;No;ЛОЖЬ;ЛОЖЬ;;597;;;;;;;0;;;;4981;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_C;;;;;SIGNAL 2;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;518;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;585_146_2;;;2200;P-2005S;22TI101B_MO;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;5209;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;242_1;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;962;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;601_354_1;;;2000;H-2001;22SSHH025-026 TO 0;;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;0;;;;123;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C770_1_D;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;770;;;;;;;0;;;;170;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C519_2_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;519;;;;;;;0;;;;6084;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL170_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;323;;;;;;;0;;;;850;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;296_2;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;296;;;;;;;;100 ms;5;;2540;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;450_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;450;;;;;;;;1 min;15;;36;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
