PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
M;340_384_2;;;;;20XV857_RR;;ЛОЖЬ;ЛОЖЬ;;384;;;;;;;0;;;;5611;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C436_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;9859;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;200_295_12;;;;;20HS863H;;ЛОЖЬ;ЛОЖЬ;;295;;;;;;;0;;;;2669;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58PSH107_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;926;;;;;;;0;;;;6059;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2295;;;;;;;;;;;;;;;;
M;C276_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;276;;;;;;;0;;;;10397;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C720_7_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;0;;;;9015;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C810_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;8555;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C130_1_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;10771;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;468_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;;100 ms;10;;288;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;526_531_2;;;;;20HS486D_FL;;ЛОЖЬ;ЛОЖЬ;;531;;;;;;;0;;;;8576;ЛОЖЬ;0;;;;;;;1=DV RESET;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C502_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;9490;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1110_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1110;;;;;;;0;;;;7084;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2329_A;;;;;1=MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;2329;;;;;;;0;;;;6763;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;476_668_1;;;;;20YA230_FL;;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;2771;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;448_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;448;;;;;;;0;;;;449;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C476_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;476;;;;;;;0;;;;9641;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1748_3_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1748;;;;;;;0;;;;2454;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58PSH140_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;520;;;;;;;0;;;;11022;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;159;;;;;;;;;;;;;;;;
M;C830_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;830;;;;;;;0;;;;8480;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C572_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;572;;;;;;;0;;;;9233;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C308_1_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;10249;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C280_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;10372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XA934HR;;FLD;;;PH-20-5 / STAIR CASE;Yes;ИСТИНА;ЛОЖЬ;;674;;;;;;;0;;;;45;ИСТИНА;44904;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.14;5;6;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;798;;;;;;;;;;;;;;;;
M;292_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;389;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS876A_RR;;COM;;;READY TO RESET H-2005B-STEAM CURTAIN;No;ЛОЖЬ;ЛОЖЬ;;1812;;;;;;;0;;;;5315;ИСТИНА;45642;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2756;;;;;;;;;;;;;;;;
DO;20HS552A_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1744;;;;;;;0;;;;5266;ИСТИНА;45609;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2674;;;;;;;;;;;;;;;;
M;C786_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;786;;;;;;;0;;;;8666;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1808_1806_1;;;;;20XV556_CL_STATUS;;ЛОЖЬ;ЛОЖЬ;;1806;;;;;;;1;;;;4594;ЛОЖЬ;0;;;;;;;1=CLOSED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_001_2.FGS_001_1_SnS1;;FSC;;;SafeNet LINK STATUS;Yes;ЛОЖЬ;ЛОЖЬ;;60;;;;;;;0;;;;3962;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;FGS_001_1;FGS_001_2;2;;;;;;;;
M;878_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;878;;;;;;;0;;;;1660;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58PSH119_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1326;;;;;;;0;;;;11205;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;342;;;;;;;;;;;;;;;;
M;234_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;234;;;;;;;0;;;;302;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;458_686_3;;;;;20YT221_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;686;;;;;;;0;;;;3462;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;260_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;;100 ms;10;;132;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_001_2.20XZLC557A;;FSC;;;SCV closed-FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;1828;;;;;;;0;;;;4130;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;FGS_001_1;FGS_001_2;184;;;;;;;;
T;1748_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1748;;;;;;;;1 s;0;;240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1024_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1024;;;;;;;0;;;;7927;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1314_1320_5;;;;;20YT206_FL;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;6534;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;538_20;;;;;;;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;3915;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C138_5;;;;;Compiler marker (256, 115);;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;10732;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;912_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;912;;;;;;;0;;;;7569;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C224_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;224;;;;;;;0;;;;10668;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C116_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;10836;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;200_236_3;;;;;20HS863H;;ЛОЖЬ;ЛОЖЬ;;236;;;;;;;0;;;;1938;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;826_840_2;;;;;20HS483B_FL;;ЛОЖЬ;ЛОЖЬ;;840;;;;;;;0;;;;4472;ЛОЖЬ;0;;;;;;;0=cmdOPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58PSH136_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;4930;ИСТИНА;44615;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1493;;;;;;;;;;;;;;;;
T;1414_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1414;;;;;;;;100 ms;10;;592;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;904_20;;;;;;;ЛОЖЬ;ЛОЖЬ;;904;;;;;;;0;;;;6094;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT210_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;1247;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1560;;;;;;;;;;;;;;;;
DI;20GT091A\B\C\D\E\F_FG_SN_OUT;;FSC;;;FL GAS AH-20-1 TO FGS_001_2;Yes;ИСТИНА;ЛОЖЬ;;1514;;;;;;;0;;;;11288;ЛОЖЬ;45821;None;;;;;;1=NORMAL;1=NORMAL;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2894;;;;;;;;;Input;FGS_001_2;FGS_001_3;8;;;;
M;C820_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;0;;;;8518;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;EFM 32.05/11/17;;SYS;;;;Yes;ЛОЖЬ;;;14;;;;;;;;;;;72;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;32.05;11;17;1;Undefined;;No input device;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS565E_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;550;;;;;;;0;;;;11020;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;157;;;;;;;;;;;;;;;;
DO;20YT216_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;448;;;;;;;0;;;;1269;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1582;;;;;;;;;;;;;;;;
M;200_218_1;;;;;20HS863H;;ЛОЖЬ;ЛОЖЬ;;218;;;;;;;0;;;;1929;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C286_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;10341;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1828_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1828;;;;;;;0;;;;801;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS542_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;228;;;;;;;0;;;;932;ИСТИНА;44487;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1075;;;;;;;;;;;;;;;;
DO;20XV551PV_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1708;;;;;;;0;;;;5262;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2663;;;;;;;;;;;;;;;;
M;C444_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;444;;;;;;;0;;;;9815;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT038_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;792;;;;;;;0;;;;1626;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2129;;;;;;;;;;;;;;;;
T;786_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;786;;;;;;;;100 ms;10;;484;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;480_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;0;;;;4356;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;716_968_1;;;;;20HS528_RR;;ЛОЖЬ;ЛОЖЬ;;968;;;;;;;0;;;;3491;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C364_1_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;10032;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;268_388_3;;;;;20YT420_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;3253;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2312_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;2312;;;;;;;0;;;;6731;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1056_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1056;;;;;;;0;;;;2324;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C538_1_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;9357;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1116_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1116;;;;;;;0;;;;7785;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YA406;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;1;;;;1025;ИСТИНА;44038;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1200;;;;;;;;;;;;;;;;
M;C462_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;9715;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20HS519;;FLD;;;E-2014 / STAIR CASE;Yes;ИСТИНА;ЛОЖЬ;;218;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;48;ЛОЖЬ;44908;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;32.03;3;13;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;11073;;;;;;;;;;;;;;;;
M;736_952_3;;;;;20YA004_FL;;ЛОЖЬ;ЛОЖЬ;;952;;;;;;;0;;;;3751;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT610_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1020;;;;;;;0;;;;1701;ИСТИНА;45458;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2386;;;;;;;;;;;;;;;;
DI;20YT234_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;484;;;;;;;0;;;;10991;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;128;;;;;;;;;;;;;;;;
DO;20XA857E;;COM;;;LP DV test act.-signal to DCS;No;ЛОЖЬ;ЛОЖЬ;;340;;;;;;;1;;;;4897;ИСТИНА;44509;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1395;;;;;;;;;;;;;;;;
DO;20YT416_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;984;ИСТИНА;44623;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1091;;;;;;;;;;;;;;;;
T;526_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;;100 ms;5;;1752;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C898_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;898;;;;;;;0;;;;8241;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1114_1124_5;;;;;20YT014_FL;;ЛОЖЬ;ЛОЖЬ;;1124;;;;;;;0;;;;6482;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C838_7_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;838;;;;;;;0;;;;8458;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2480_K;;;;;DV auto act. (0=ALARM);;ЛОЖЬ;ЛОЖЬ;;2480;;;;;;;0;;;;3835;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;EFM 32.17/13/17;;SYS;;;;Yes;ЛОЖЬ;;;13;;;;;;;;;;;520;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;32.17;13;17;1;Undefined;;No input device;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;538_19;;;;;;;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;3911;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
