PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8
M;725_727_6;;;6000;;RESET;;ЛОЖЬ;ЛОЖЬ;;727;;;;;;;0;;;;2430;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60TI367_TF;;COM;6000;A_6000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;745;ИСТИНА;28278;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_UCB_3;ESD_551_1;277;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;923
M;374_8;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;8940;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;456_199_12;;;6000;;H6001 BURNER INIT. ESD;;ЛОЖЬ;ЛОЖЬ;;199;;;;;;;0;;;;816;ЛОЖЬ;0;;;;;;;1=LAMP ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C320_2_E;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;320;;;;;;;0;;;;3092;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1421_1_4;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1421;;;;;;;0;;;;6740;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;913_915_6;;;6000;;RESET;;ЛОЖЬ;ЛОЖЬ;;915;;;;;;;0;;;;4452;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;129;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C1203_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;1203;;Float;;;;;0;;;;6542;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60PALL320;;COM;6000;A_6000;FG PIL BURN NO1 H6052;No;ЛОЖЬ;ЛОЖЬ;;433;;;;;;;0;;;;1041;ИСТИНА;28279;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;713
BO;60H6051_SEQ_STEP;;COM;6000;;H-6051 Current Sequence Step;No;ЛОЖЬ;ЛОЖЬ;;979;;Float;;;;;0;;;;3674;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;10201
T;777_1;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;777;;;;;;;;1 s;0;;608;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C867_1_L;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;867;;Float;;;;;0;;;;4794;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;452_1452_5;;;6000;;ESD-Int-H-6052;;ЛОЖЬ;ЛОЖЬ;;1452;;;;;;;0;;;;1331;ЛОЖЬ;0;;;;;;;0=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1177_1179_7;;;;;Step 4.3.8.2.;;ЛОЖЬ;ЛОЖЬ;;1179;;;;;;;0;;;;6438;ЛОЖЬ;0;;;;;;;1=NO;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C1145_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;1145;;Float;;;;;0;;;;6842;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;516_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;;100 ms;10;;1776;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1065_432_8;;;;;H-6052-s.4.3.9-P1;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;6344;ЛОЖЬ;0;;;;;;;1=REMOVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60ZSHH801B;;BNS;6000;A_6000;C6001A LS PINION AX POS;Yes;ИСТИНА;ЛОЖЬ;;542;;;;;;;;;;;22;ИСТИНА;28280;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;15.03;3;15;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1189
M;C1416_2_3;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1416;;;;;;;0;;;;8218;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;877_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;877;;;;;;;;1 s;0;;820;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1418_1420_3;;;6000;;60HS018O;;ЛОЖЬ;ЛОЖЬ;;1420;;;;;;;0;;;;8141;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;777_779_4;;;6000;;Step Num;;ЛОЖЬ;ЛОЖЬ;;779;;Float;;;;;0;;;;2922;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;264_200_3;;;5500;;55TT123;;ЛОЖЬ;ЛОЖЬ;;200;;;;;;;0;;;;307;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C1121_1_L;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;1121;;Float;;;;;0;;;;6978;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1043_1045_6;;;;;RESET;;ЛОЖЬ;ЛОЖЬ;;1045;;;;;;;0;;;;6125;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;833_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;833;;;;;;;;1 s;0;;876;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1616_5;;;;C-6001B;;;ЛОЖЬ;ЛОЖЬ;;1616;;;;;;;0;;;;7454;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C1045_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;1045;;Float;;;;;0;;;;7382;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1462_10;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;1462;;;;;;;0;;;;7179;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2365_2;;;;;Compiler marker (264, 96);;ЛОЖЬ;ЛОЖЬ;;2365;;;;;;;0;;;;1890;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60XZSO061_P;;COM;6000;;FG to pilot burner No3 of H-6052;No;ЛОЖЬ;ИСТИНА;;1461;;;;;;;0;;;;5446;ЛОЖЬ;0;None;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;CC_UCB_3;ESD_551_1;167;;;;;;;;;;;;;;;;
AI;60PI968;;FLD;6000;A_6000;H6051 BRN NATGAS REA PIL;Yes;ИСТИНА;ЛОЖЬ;;404;ИСТИНА;Float;4-20mA;-100;150;kPag;;;;;620;ЛОЖЬ;28763;;None;None;None;None;;;;-162.5;-162.5;;;;-XXXXX.X;3.64;22;;15.05;9;3;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;10162
DO;55TAHH940_PA;;COM;5500;;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;288;;;;;;;0;;;;1106;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1858
M;324_3;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;1261;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1446_1_1;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1446;;;;;;;0;;;;6693;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;370_1636_3;;;6000;;60TAHH367_I;;ЛОЖЬ;ЛОЖЬ;;1636;;;;;;;0;;;;7664;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C941_1_K;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;941;;;;;;;0;;;;4549;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1477_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1477;;;;;;;0;;;;4289;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;316_1;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;;100 ms;5;;584;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;436_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;6232;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1473_1_1;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1473;;;;;;;0;;;;3642;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;779_601_2;;;6000;;H-6001 STARTED;;ЛОЖЬ;ЛОЖЬ;;601;;;;;;;0;;;;7034;ЛОЖЬ;0;;;;;;;1=STARTED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;753_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;753;;;;;;;0;;;;2711;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C437_6_D;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;437;;;;;;;0;;;;9260;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60PI953_MOC;;COM;6000;A_6000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;334;;;;;;;0;;;;621;ИСТИНА;28284;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;845
M;873_871_3;;;;;Abort Back;;ЛОЖЬ;ЛОЖЬ;;871;;;;;;;0;;;;4965;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2496_C;;;;;ESD COMMAND;;ЛОЖЬ;ЛОЖЬ;;2496;;;;;;;0;;;;1214;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;415_414_5;;;6000;;60BSLL913_1;;ЛОЖЬ;ЛОЖЬ;;414;;;;;;;0;;;;8751;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C856_1_I;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;856;;Float;;;;;0;;;;5086;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;348_1410_3;;;6000;;60HS907_I;;ЛОЖЬ;ЛОЖЬ;;1410;;;;;;;0;;;;3301;ЛОЖЬ;0;;;;;;;0=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1149_1_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1149;;;;;;;0;;;;6873;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1030_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1030;;;;;;;0;;;;7231;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C378_3_G;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;378;;;;;;;0;;;;8597;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C881_1_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;881;;;;;;;0;;;;4705;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1045_1047_6;;;;;RESET;;ЛОЖЬ;ЛОЖЬ;;1047;;;;;;;0;;;;5824;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;450_8;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;450;;;;;;;;100 ms;10;;2168;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1312_1636_5;;;;H-6051;60XZSC012_INFL;;ЛОЖЬ;ЛОЖЬ;;1636;;;;;;;0;;;;8811;ЛОЖЬ;0;;;;;;;0=NOT CLOSED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C671_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;671;;Float;;;;;0;;;;2864;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;448_1459_2;;;6000;;60PALL322_I;;ЛОЖЬ;ЛОЖЬ;;1459;;;;;;;0;;;;3384;ЛОЖЬ;0;;;;;;;0=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C334_1;;;6000;6000;Compiler marker (152, 91);;ЛОЖЬ;ЛОЖЬ;;334;;;;;;;0;;;;4187;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1643_5;;;;H-6052;;;ЛОЖЬ;ЛОЖЬ;;1643;;;;;;;0;;;;8290;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;655_656_8;;;;;Step 3.8.1.1. -NO;;ЛОЖЬ;ЛОЖЬ;;656;;;;;;;0;;;;2760;ЛОЖЬ;0;;;;;;;1=NO;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1201_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1201;;;;;;;;1 s;0;;1476;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C851_1_I;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;851;;Float;;;;;0;;;;4882;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1027_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1027;;;;;;;0;;;;5683;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;611_613_5;;;;;Elapsed Time;;ЛОЖЬ;ЛОЖЬ;;613;;Float;;;;;0;;;;256;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1404_3;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;1404;;;;;;;;1 s;0;;1604;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60XS524_P;;COM;6000;;Pump P6010A running;No;ЛОЖЬ;ИСТИНА;;338;;;;;;;0;;;;5427;ЛОЖЬ;0;None;;;;;;1=RUN;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;CC_UCB_3;ESD_551_1;148;;;;;;;;;;;;;;;;
M;847_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;847;;;;;;;0;;;;4850;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1304_1404_4;;;6000;;60XZSO004_FL;;ЛОЖЬ;ЛОЖЬ;;1404;;;;;;;0;;;;7804;ЛОЖЬ;0;;;;;;;1=OPENED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60XZSO064_P;;COM;6000;;PA to pilot burner No3 of H-6052;No;ЛОЖЬ;ИСТИНА;;1464;;;;;;;0;;;;5452;ЛОЖЬ;0;None;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;CC_UCB_3;ESD_551_1;173;;;;;;;;;;;;;;;;
M;C1477_1_1;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1477;;;;;;;0;;;;4335;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;532_544_4;;;6000;;60VSHH805AB;;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;1063;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C855_1_I;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;855;;Float;;;;;0;;;;5146;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C963_1_K;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;963;;;;;;;0;;;;4516;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C550_4_B;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;550;;;;;;;0;;;;9161;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C430_4_C;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;0;;;;9286;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;835_837_6;;;;;RESET;;ЛОЖЬ;ЛОЖЬ;;837;;;;;;;0;;;;5091;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;773_777_1;;;6000;;Step 5.14.1. Completed;;ЛОЖЬ;ЛОЖЬ;;777;;;;;;;0;;;;3527;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1115_1;;;;;Compiler marker (168, 150);;ЛОЖЬ;ЛОЖЬ;;1115;;;;;;;0;;;;7268;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;857_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;857;;;;;;;0;;;;2646;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
