PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8
DO;91XZLC113A;;F02;;;Задвижка 91 HV 113-закрыта;No;ИСТИНА;ЛОЖЬ;;559;;;;;;;0;;;;319;ЛОЖЬ;50360;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.07;9;8;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;784;;;;
M;506_13;;;;;;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;228;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;410_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;80;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C303_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;303;;;;;;;0;;;;1395;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XA193F;;GFB;;;;No;ИСТИНА;ЛОЖЬ;;546;;;;;;;0;;;;142;ЛОЖЬ;50361;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.05;1;7;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;643;;;;
DO;88GT004_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;215;;;;;;;0;;;;1069;ИСТИНА;50468;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;893;;;;
DI;87HS016A2;;F02;;;MOS release FIRE area;Yes;ИСТИНА;ЛОЖЬ;;100;;;;;;;;;;;70;ИСТИНА;50485;None;;;;;;1=ON;;;;;;;Undefined;;;;35.06;3;15;1;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;587;;;;
M;524_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;1497;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;88XA037;;FLD;;;Siren (ЛВГ). Pump room.;Yes;ИСТИНА;ЛОЖЬ;;222;;;;;;;0;;;;10;ИСТИНА;50363;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.04;1;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;563;;;;
DO;91XA194U;;G02;;;Инд. лампа (токсичный газ) Компремморная;No;ИСТИНА;ЛОЖЬ;;547;;;;;;;0;;;;76;ЛОЖЬ;50364;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.04;7;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;593;;;;
DO;87HS010_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;51;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;438;;;;
M;507_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;507;;;;;;;0;;;;434;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;526_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;447;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;88GT003_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;1064;ИСТИНА;50466;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;888;;;;
T;460_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;;1 s;30;;20;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C557_5_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;557;;;;;;;0;;;;1157;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;2405_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;;100 ms;10;;44;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2409_C;;;;;      ????;;ЛОЖЬ;ЛОЖЬ;;2409;;;;;;;0;;;;508;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C559_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;559;;;;;;;0;;;;884;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;88GT005_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;1073;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;897;;;;
DO;87XA011;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;1;;;;61;ИСТИНА;50528;None;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;480;;;;
DI;FGS_912_1.91XA198_1;;FSC;;;FD act. in 901-10-FDAP-U,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;965;ЛОЖЬ;0;None;;;;;;PULSE=ALARM;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;69;;;;;;;;
M;C506_6_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;1392;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XA493F;;FFB;;;;No;ИСТИНА;ЛОЖЬ;;525;;;;;;;0;;;;237;ЛОЖЬ;50365;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.05;15;6;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;714;;;;
M;2447_D;;;;;Ind. MO (0=ON);;ЛОЖЬ;ЛОЖЬ;;2447;;;;;;;0;;;;772;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C412_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1438;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;CB002_FGS1_MINUTE;;COM;872-21;;MINUTE;No;ЛОЖЬ;ЛОЖЬ;;23;;Byte;;;;;0;;;;43;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;11042;;;;
DO;CB002_FGS_CF;;COM;;;CONTROLLER FGS_002_1 FAULT;No;ИСТИНА;ЛОЖЬ;;20;;;;;;;0;;;;769;ЛОЖЬ;50251;None;;;;;;0=FAULT;0=FAULT;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;474;;;;
M;2475_C;;;;;ACK BUTTON;;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;0;;;;1089;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;454_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;0;;;;782;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;520_525_1;;;;;91HS426;;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;1139;ЛОЖЬ;0;;;;;;;1=ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;456_464_2;;;;;73AT004A/C O2.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;651;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C525_1_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;1378;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;242_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;1193;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C244_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;2233;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55XA603F;;GFB;;;Flammable gas presence alarm in the zone 5500-1;No;ИСТИНА;ЛОЖЬ;;606;;;;;;;0;;;;154;ЛОЖЬ;50369;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.05;3;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;651;;;;
M;525_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;444;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;528_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;528;;;;;;;0;;;;454;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C216_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;2270;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C410_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;1448;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;FGS_912_1.91XA482_2;;FSC;;;FD act. in 901-05-FDAP-U,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;964;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;68;;;;;;;;
DI;FGS_912_1.91XA635_2;;FSC;;;IB-91-2-T.GAS ALARM;Yes;ИСТИНА;ЛОЖЬ;;946;;;;;;;0;;;;910;ЛОЖЬ;50463;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;14;;;;;;;;
M;460_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;0;;;;647;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C216_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;2269;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AO;00XI022U;;G02;;;Wind Direction;Yes;ИСТИНА;ЛОЖЬ;;980;ИСТИНА;Float;4-20mA;0;360;;0;;;;12;ЛОЖЬ;50372;;None;None;None;None;;;;-90;-90;;;;-XXXXX.X;491;3428;;35.10;2;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;11101;;;;
DO;87HS011_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;55;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;441;;;;
DI;35-TempH_Alarm;;SYS;;;Temp high alarm;Yes;ЛОЖЬ;;;21;;;;;;;;;;;3;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;867;;;;
M;C545_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;545;;;;;;;0;;;;201;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;746_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;746;;;;;;;0;;;;319;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;2405_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;;100 ms;10;;36;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;242_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;1186;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;549_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;549;;;;;;;0;;;;483;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;466_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;466;;;;;;;;1 s;30;;44;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;540_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;;100 ms;50;;16;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;73XL1071;;FLD;;;Beacon Compressing room.;Yes;ИСТИНА;ЛОЖЬ;;462;;;;;;;0;;;;161;ЛОЖЬ;50105;None;;;;;;1=ON;;;;;;;Undefined;;;;35.05;5;10;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;492;;;;
M;C558_6_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;558;;;;;;;0;;;;1117;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;410_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;78;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;73AT004C_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;454;;;;;;;0;;;;2337;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;FGS_002_1;22;;;;
AI;VM 35.03/3/17;;SYS;;;;Yes;ЛОЖЬ;;;12;ИСТИНА;Float;0-5V (VM);0;5.2;V;;;;;64;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;-XXXXX.X;2.5;3.9;;35.03;3;17;1;Scan;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XZLO113A;;F02;;;Задвижка 91 HV 113-открыта;No;ИСТИНА;ЛОЖЬ;;559;;;;;;;0;;;;318;ЛОЖЬ;50375;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.07;9;7;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;783;;;;
M;90_926_4;;;;;87HS020;;ЛОЖЬ;ЛОЖЬ;;926;;;;;;;0;;;;145;ЛОЖЬ;0;;;;;;;1=ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;526_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;240;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;88GT002;;FLD;;;Combustible gas leakoff pumps P-8801404B/S;Yes;ИСТИНА;ЛОЖЬ;;212;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;4;ЛОЖЬ;50376;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;35.03;3;2;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;11029;;;;
M;549_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;549;;;;;;;0;;;;482;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;FGS_002_1.20HS850F;;FSC;;;GDAP-F ACK GAS;Yes;ЛОЖЬ;ЛОЖЬ;;85;;;;;;;0;;;;531;ЛОЖЬ;0;None;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;FGS_001_1;FGS_002_1;3
M;300_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;214;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2409_1;;;;;Compiler marker (224, 102);;ЛОЖЬ;ЛОЖЬ;;2409;;;;;;;0;;;;625;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C412_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;1439;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;91HS320;;G02;;;Кнопка квитирования зв.сигнализации (газ);No;ИСТИНА;ЛОЖЬ;;501;;;;;;;;;;;31;ИСТИНА;50378;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.03;9;8;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;456;;;;
T;454_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;;100 ms;5;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;546_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;546;;;;;;;0;;;;247;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;500_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;;100 ms;50;;0;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;220_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;220;;;;;;;0;;;;1087;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;462_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;;1 s;30;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;410_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;77;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C222_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;222;;;;;;;0;;;;2260;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;73HS1071;;FLD;;;beacon and siren check button;No;ИСТИНА;ЛОЖЬ;;462;;;;;;;;;;;157;ЛОЖЬ;50090;None;;;;;;1=ON;;;;;;;Undefined;;;;35.03;7;6;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;503;;;;
DI;88GT005_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;216;;;;;;;0;;;;2324;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;FGS_002_1;5;;;;
M;549_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;549;;;;;;;0;;;;480;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2450_B;;;;;0=ALARM;;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;779;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;75_2447_1;;;;;87HS019;;ЛОЖЬ;ЛОЖЬ;;2447;;;;;;;0;;;;880;ЛОЖЬ;0;;;;;;;1=ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
