ID;PROP_ID;COMP_ID;Antoine5LogA;Antoine5LogB;Antoine5LogC;Antoine5LogD;Antoine5LogE;Antoine5LogTmin;Antoine5LogTmax
20840;17230;20843;42.913181;-5118.9463;-11.231174;-0.003125;0.000004;200;736
20841;17229;20844;42.278652;-4982.1748;-10.875042;-4.2630001E-3;0.000004;200;701
20842;10381;20845;35.664486;-4070.6331;-9.5111284;-8.8800001E-4;0.000002;200;727
20843;9607;20846;35.743958;-3787.5996;-9.6945295;-3.8000001E-4;0.000002;200;685
20844;13978;20847;24.849098;-4552.8159;-4.0542359;-9.0220002E-3;4.9999999E-6;200;731
20845;17190;20848;48.364883;-5630.3081;-13.00354;-2.5889999E-3;3.0000001E-6;200;748
20846;15104;20849;44.218254;-5006.6514;-11.76436;-3.1020001E-3;0.000004;200;701
20847;11714;20850;37.421642;-3911.2371;-9.9869251;-1.9789999E-3;3.0000001E-6;200;646
20848;11393;20851;34.484642;-3800.5056;-9.1943493;-8.8800001E-4;0.000002;200;695
20849;12524;20852;40.540028;-5098.0269;-10.705233;-0.001794;0.000002;200;799
20850;9938;20853;-9.7852688;-8768.8232;19.067032;-0.060608;0.000028;200;699
20851;12523;20854;40.540028;-5098.0269;-10.705233;-0.001794;0.000002;200;799
20852;12114;20855;-9.7852688;-8768.8232;19.067032;-0.060608;0.000028;200;699
20853;11135;20856;44.222427;-5767.0317;-11.015041;-5.1930002E-3;0.000004;200;763
20854;11136;20857;42.558849;-5020.6587;-11.050149;-0.003824;0.000004;200;711
20855;11299;20858;36.289783;-4030.9727;-9.9491816;2.6999999E-4;0.000002;200;742
20856;11298;20859;37.38961;-4054.5107;-10.297349;0.000216;0.000002;200;726
20857;17283;20860;36.0453;-4122.6294;-9.4100428;-0.001913;3.0000001E-6;200;705
20858;17284;20861;38.964256;-4441.8008;-10.295827;-0.002079;3.0000001E-6;200;711
20859;17304;20862;48.893669;-6860.3706;-12.600079;-0.003816;3.0000001E-6;200;865
20860;17291;20863;45.954903;-5834.624;-11.787601;-4.4439998E-3;0.000004;200;764
20861;17292;20864;44.286591;-5466.0405;-11.607729;-3.0720001E-3;3.0000001E-6;200;767
20862;17273;20865;47.184723;-6130.8574;-11.657691;-6.9550001E-3;4.9999999E-6;200;736
20863;12107;20866;45.335155;-5379.1519;-11.956583;-3.4630001E-3;0.000004;200;732
20864;16476;20867;47.535637;-5571.1445;-12.73352;-2.3089999E-3;3.0000001E-6;200;759
20865;14954;20868;45.932781;-5649.9795;-11.957819;-4.0460001E-3;0.000004;200;748
20866;16757;20869;44.678043;-5021.9243;-12.273119;-0.001375;3.0000001E-6;200;734
20867;17085;20870;34.984535;-3853.8486;-9.0076809;-2.8019999E-3;0.000004;200;653
20868;17334;20871;41.724808;-5019.2729;-11.124707;-1.9330001E-3;3.0000001E-6;200;764
20869;14924;20872;45.593403;-5277.0396;-12.454354;-0.001478;3.0000001E-6;200;758
20870;16758;20873;49.988708;-6094.647;-12.936959;-5.5530001E-3;4.9999999E-6;200;725
20871;12132;20874;44.062851;-4715.8105;-12.138134;-0.001034;3.0000001E-6;200;707
20872;13749;20875;44.239735;-4894.6001;-12.149001;-9.7499997E-4;3.0000001E-6;200;734
20873;8234;20876;39.279934;-4558.2109;-10.358065;-2.0659999E-3;3.0000001E-6;200;726
20874;11484;20877;34.69006;-3979.7046;-9.1726427;-0.001043;0.000002;200;722
20875;17288;20878;40.186527;-4674.1265;-10.629227;-0.002146;3.0000001E-6;200;729
20876;17301;20879;33.305298;-4012.6997;-8.6688395;-8.7799999E-4;0.000002;200;760
20877;17409;20880;45.496593;-5208.1865;-12.381999;-0.001232;3.0000001E-6;200;760
20878;17361;20881;43.55558;-5447.5229;-11.070164;-4.3759998E-3;0.000004;200;747
20879;17302;20882;43.420494;-5393.2402;-11.406077;-0.002747;3.0000001E-6;200;776
20880;8228;20883;38.102306;-3755.4604;-10.572729;-4.4100001E-4;3.0000001E-6;200;639
20881;14677;20884;46.780548;-4977.6328;-12.967463;-0.001391;3.0000001E-6;200;702
20882;17336;20885;46.556469;-5756.9829;-12.176705;-3.8459999E-3;0.000004;200;758
20883;10456;20886;61.616451;-8532.6494;-15.614257;-0.0077;4.9999999E-6;246.46001;815
20884;15810;20887;24.995283;-7687.9648;-0.29544199;-2.1972001E-2;9.9999997E-6;327.60001;801
20885;16732;20888;45.417343;-5562.2134;-11.524465;-5.7020001E-3;4.9999999E-6;200;711
20886;10267;20889;33.705158;-3687.4368;-8.5729523;-3.2579999E-3;0.000004;200;632
20887;11990;20890;33.705158;-3687.4368;-8.5729523;-3.2579999E-3;0.000004;200;632
20888;5790;20891;-44.725891;-9157.2617;27.173977;-3.4511998E-2;9.9999997E-6;471;1109
20889;14407;20892;40.539471;-9566.293;-8.4221077;-5.9659998E-3;0.000002;421.10001;1196
20890;8397;20893;48.363853;-10056.362;-11.804319;-2.5770001E-3;0.000001;387.23001;1314
20891;9979;20894;46.228325;-10399.45;-9.8638964;-6.6999998E-3;3.0000001E-6;370.07001;1175
20892;14168;20895;39.761345;-9613.7227;-8.037446;-6.3959998E-3;0.000002;423.10001;1192
20893;13387;20896;43.791534;-4654.293;-12.102295;-0.001086;3.0000001E-6;200;698
20894;17263;20897;44.130901;-5259.9297;-11.566781;-3.5620001E-3;0.000004;200;729
20895;17293;20898;48.281361;-6462.6006;-12.008892;-6.2989998E-3;4.9999999E-6;200;773
20896;17579;20899;49.362747;-6355.6133;-12.907826;-0.003521;3.0000001E-6;232.56;806
20897;5973;20900;-26.009771;-3999.845;17.068956;-0.027123;9.9999997E-6;392.79999;792
20898;6375;20901;-100.80973;-1492.3119;46.475101;-0.049098;0.000017;431.48001;777
20899;9976;20902;35.71907;-6835.7129;-7.6398702;-5.2649998E-3;3.0000001E-6;361.10001;993
20900;15026;20903;37.176743;-7497.4697;-4.7563739;-0.022456;0.000012;200;721
20901;16380;20904;33.181034;-6807.5796;-5.3084159;-0.012467;6.0000002E-6;315.73001;826
20902;17415;20905;51.037746;-6625.436;-13.322129;-4.4100001E-3;0.000004;200;795
20903;17398;20906;45.712616;-6453.2085;-11.14984;-6.3939998E-3;4.9999999E-6;200;793
20904;16764;20907;51.361057;-6971.0073;-12.862396;-6.7250002E-3;4.9999999E-6;200;782
20905;12344;20908;-41.171967;-8599.2266;25.932917;-3.5059001E-2;9.9999997E-6;440.5;1056
20906;6133;20909;-6.7207599;-4715.8486;9.8783932;-0.023417;9.9999997E-6;358.03;772
20907;17118;20910;47.268459;-5638.0171;-12.533906;-3.5870001E-3;0.000004;218.2;737
20908;17285;20911;37.923859;-4387.0991;-10.059325;-1.4600001E-3;3.0000001E-6;200;733
20909;16763;20912;51.846981;-6430.769;-13.616456;-4.7619999E-3;0.000004;200;757
20910;16762;20913;50.603046;-6737.981;-12.540431;-0.007518;6.0000002E-6;200;752
20911;11627;20914;46.959568;-5389.3262;-12.713122;-1.9729999E-3;3.0000001E-6;200;747
20912;17275;20915;48.361252;-6734.0283;-11.609939;-8.0509996E-3;6.0000002E-6;200;768
20913;8650;20916;48.987236;-5438.5469;-13.25947;-0.002873;0.000004;200;709
20914;10457;20917;215.38667;-13143.157;-76.923393;4.1393999E-2;-9.0000003E-6;252.56;803
20915;10374;20918;38.531002;-4285.8311;-9.9869509;-3.5059999E-3;0.000004;200;661
20916;17303;20919;46.142998;-6005.1143;-11.952792;-0.003602;3.0000001E-6;200;802
20917;17295;20920;47.055859;-7589.3633;-9.6706276;-0.014215;0.000008;200;758
20918;9488;20921;45.544327;-5795.5122;-11.832368;-3.4429999E-3;3.0000001E-6;200;787
20919;12557;20922;39.269703;-4353.957;-10.810268;-0.000014;0.000002;200;744
20920;11757;20923;40.699047;-4747.5898;-10.773318;-2.1629999E-3;3.0000001E-6;200;733
20921;17668;20924;39.297009;-4572.2681;-10.484386;-0.001333;0.000002;200;747
20922;11293;20925;48.58046;-5622.0347;-13.145646;-2.2189999E-3;3.0000001E-6;200;753
20923;11756;20926;43.271236;-4977.561;-11.341342;-0.003642;0.000004;200;700
20924;12556;20927;31.645006;-3648.2773;-8.5343857;0.000497;0.000001;200;757
20925;17289;20928;43.618549;-5306.6143;-11.324053;-0.003582;0.000004;200;743
20926;6496;20929;16.247278;-8277.4053;1.188823;-0.013043;0.000004;445;1097
20927;13660;20930;-0.96981502;-5847.5254;8.276144;-0.022994;9.0000003E-6;364.88;829
20928;9813;20931;38.010296;-4099.3843;-10.510581;0.000228;0.000002;200;724
20929;14855;20932;41.890881;-9426.2363;-8.2751141;-0.008262;3.0000001E-6;355.78;1083
20930;13837;20933;40.227306;-3830.2151;-11.217467;-7.2499999E-4;3.0000001E-6;200;618
20931;19061;20934;20.483101;-2213.2917;-4.2904792;-4.3350002E-3;4.9999999E-6;200;511
20932;17306;20935;46.321014;-4867.2344;-12.364667;-3.8670001E-3;4.9999999E-6;200;647
20933;7268;20936;9.8975534;-2381.031;-1.185503;0.001114;0;344.89999;708
20934;12291;20937;51.483242;-6612.9575;-13.588593;-3.1600001E-3;3.0000001E-6;200;822
20935;7944;20938;43.09182;-2953.5037;-13.669717;5.8220001E-3;0.000001;200;536.90002
20936;11041;20939;31.677071;-2937.2979;-8.7288313;5.8400002E-4;0.000002;200;598
20937;10299;20940;43.690071;-3120.9082;-13.616389;4.7189998E-3;0.000001;200;546
20938;18173;20941;31.708998;-3278.7395;-7.7364039;-5.3710002E-3;6.0000002E-6;200;552
20939;16702;20942;31.659006;-2911.7581;-8.607048;-0.000589;3.0000001E-6;200;565
20940;18171;20943;31.369186;-3218.0203;-7.8336682;-4.1609998E-3;4.9999999E-6;200;564
20941;12197;20944;36.055309;-3730.0332;-9.2008591;-4.4979998E-3;4.9999999E-6;200;583.09998
20942;12900;20945;7.114996;-5240.8838;3.2180281;-0.013132;4.9999999E-6;435;895
20943;12902;20946;13.665148;-5889.9097;1.016219;-0.012353;4.9999999E-6;426;915
20944;11174;20947;47.111362;-7007.5439;-11.070045;-8.0439998E-3;4.9999999E-6;273.10001;800
20945;13018;20948;45.200672;-4280.7808;-12.463563;-2.8250001E-3;4.9999999E-6;200;594
20946;11889;20949;37.697514;-3467.1523;-10.602597;-7.5000004E-5;3.0000001E-6;200;599
20947;18190;20950;48.944355;-7523.7939;-11.09465;-9.9640004E-3;6.0000002E-6;200;805
20948;11034;20951;37.001915;-3415.7224;-9.6669989;-4.6839998E-3;7.0000001E-6;200;526
20949;18169;20952;19.501465;-2274.1094;-3.483238;-7.4939998E-3;0.000008;200;487
20950;18188;20953;39.606876;-4606.3882;-10.536649;-0.001837;3.0000001E-6;200;733
20951;14386;20954;39.734032;-4766.2813;-10.482493;-0.001957;3.0000001E-6;200;755
20952;18175;20955;36.309753;-3990.6824;-9.5132256;-2.0989999E-3;3.0000001E-6;200;674
20953;18291;20956;36.426598;-4351.231;-9.4707212;-0.001672;3.0000001E-6;200;747
20954;6995;20957;46.183739;-8791.4287;-8.5417233;-0.015888;0.000008;200;825
20955;7752;20958;22.212025;-2641.4866;-4.909627;-0.003608;0.000004;268.35001;579
20956;8679;20959;27.523371;-2793.6646;-6.9265499;-0.002349;0.000004;200;567
20957;7911;20960;46.716057;-6162.9688;-12.183988;-2.7940001E-3;3.0000001E-6;200;838
20958;13176;20961;30.138613;-3099.5327;-7.641046;-2.7429999E-3;0.000004;200;584
20959;18234;20962;36.658531;-3841.7065;-9.5610552;-3.4719999E-3;4.9999999E-6;200;614
20960;18263;20963;44.958286;-5790.4434;-11.599061;-3.5920001E-3;3.0000001E-6;200;791
20961;12943;20964;47.158459;-5071.5415;-12.675078;-0.003183;0.000004;200;677
20962;18231;20965;40.174835;-4685.5737;-10.472923;-0.002878;3.0000001E-6;200;715
20963;7248;20966;36.575638;-4352.5728;-9.4673347;-0.001821;3.0000001E-6;200;742
20964;12003;20967;44.318325;-4190.0669;-12.550637;-8.0600003E-4;3.0000001E-6;200;622.5
20965;18303;20968;33.480736;-3406.8464;-8.7619772;-2.1850001E-3;0.000004;200;607
20966;8090;20969;50.012871;-5188.6914;-13.284592;-5.4850001E-3;6.0000002E-6;200;626
20967;18289;20970;40.801571;-4914.7324;-10.856906;-0.001665;3.0000001E-6;200;770
20968;18602;20971;40.473633;-4717.355;-10.711116;-0.002206;3.0000001E-6;200;730
20969;19217;20972;22.692862;-2534.354;-4.6542249;-0.006604;7.0000001E-6;200;510
20970;19372;20973;27.079666;-2874.1975;-6.2322068;-5.5780001E-3;6.0000002E-6;200;534
20971;18605;20974;40.868248;-4766.4282;-10.816438;-0.002289;3.0000001E-6;200;730
20972;19404;20975;32.034977;-3390.3076;-7.9710979;-4.2110002E-3;4.9999999E-6;200;585
20973;6936;20976;-19.956524;-1905.9451;13.472842;-2.6095999E-2;0.000014;200;583
20974;10716;20977;42.195255;-3831.4419;-12.030657;-0.000306;3.0000001E-6;200;599.20001
20975;10885;20978;42.343391;-5924.7168;-10.041983;-7.1479999E-3;4.9999999E-6;286.29999;749
20976;16501;20979;41.943478;-4882.9316;-10.607354;-5.5169999E-3;4.9999999E-6;200;668
20977;6175;20980;27.952185;-5025.0117;-4.1731691;-0.013322;0.000008;200;684
20978;18227;20981;39.995369;-4326.7241;-10.449094;-4.0770001E-3;4.9999999E-6;200;637
20979;13340;20982;36.473633;-3266.0103;-10.194503;-0.000386;3.0000001E-6;200;572
20980;11669;20983;36.265636;-3270.0042;-10.086745;-5.7999999E-4;3.0000001E-6;200;572
20981;10651;20984;-50.317135;-2488.0432;26.964153;-3.8327001E-2;0.000016;366.72;683
20982;11891;20985;43.990791;-4141.9478;-12.46871;-0.000742;3.0000001E-6;200.2;619.90002
20983;8092;20986;41.709324;-4245.54;-11.039508;-3.7990001E-3;4.9999999E-6;200;612
20984;19408;20987;27.079666;-2874.1975;-6.2322068;-5.5780001E-3;6.0000002E-6;200;534
20985;12002;20988;42.468048;-3818.9502;-12.162073;-1.3499999E-4;3.0000001E-6;200;596.70001
20986;7836;20989;42.017754;-4045.5112;-11.422379;-0.002597;4.9999999E-6;200;599
20987;9585;20990;50.106712;-3668.4817;-15.928906;6.3570002E-3;0;218.59;597
20988;11548;20991;34.485958;-3820.3604;-9.1274996;-0.001319;3.0000001E-6;200;687
20989;6139;20992;108.74108;-7159.2627;-37.49202;1.8812001E-2;-3.0000001E-6;265.66;728
20990;5689;20993;-15.75628;-7083.1548;14.562895;-2.5824999E-2;9.0000003E-6;445;965
20991;15065;20994;36.664063;-10127.365;-5.66185;-0.010992;0.000004;382.79999;1109
20992;15060;20995;46.859306;-11111.411;-9.8601933;-6.7750001E-3;3.0000001E-6;387.5;1228
20993;15063;20996;38.852612;-10623.383;-6.4647441;-0.010134;0.000004;384.79999;1154
20994;15062;20997;41.293926;-10839.435;-7.4623709;-9.1660004E-3;3.0000001E-6;388.79999;1178
20995;13291;20998;45.493172;-5708.0469;-11.033806;-8.0880001E-3;6.0000002E-6;200;689
20996;11915;20999;43.855892;-4122.8682;-12.435356;-7.1200001E-4;3.0000001E-6;200;619
20997;15061;21000;45.408092;-11070.789;-9.1257467;-7.7820001E-3;3.0000001E-6;372.5;1203
20998;18260;21001;43.015049;-5405.085;-11.051547;-0.003671;0.000004;200;763
20999;18257;21002;41.819553;-5044.4399;-10.823629;-3.3720001E-3;0.000004;200;735
21000;11101;21003;41.816803;-3781.1973;-11.927396;-0.000267;3.0000001E-6;200;596
21001;10887;21004;44.295998;-5932.4463;-10.914501;-6.1150002E-3;4.9999999E-6;272.5;751
21002;10968;21005;43.863152;-4127.5928;-12.43603;-7.0799998E-4;3.0000001E-6;200.5;619.70001
21003;9804;21006;48.177471;-5303.002;-13.218275;-0.002078;3.0000001E-6;200;715
21004;10884;21007;45.907173;-4816.0327;-12.488971;-3.0129999E-3;0.000004;200;656
21005;10888;21008;44.302464;-5883.6523;-10.989727;-5.8280001E-3;4.9999999E-6;273.70001;751
21006;10889;21009;44.964432;-5983.7959;-11.136457;-6.0689999E-3;4.9999999E-6;269.60001;751
21007;10890;21010;-3.4290559;-5244.0493;9.5751028;-0.028252;0.000013;277.20001;751
21008;6301;21011;13.931863;-7103.9624;3.7125101;-2.4530999E-2;0.000011;317.10001;796
21009;15064;21012;35.903461;-10325.228;-5.3406372;-0.011027;0.000004;390.79999;1131
21010;15066;21013;30.980568;-9630.0195;-3.5878749;-0.012291;0.000004;390.5;1087
21011;12534;21014;25.538403;-6016.2085;-2.897459;-0.013485;7.0000001E-6;325.98001;796
21012;11657;21015;68.721375;-6154.4355;-21.694689;6.8999999E-3;0;341.02802;803
21013;9077;21016;15.210888;-3203.1035;-1.444784;-7.5150002E-3;0.000004;200;704
21014;9848;21017;39.075542;-3829.384;-10.915014;-4.9999999E-6;0.000002;200;650
21015;8126;21018;77.941956;-4780.3916;-26.752449;0.014573;-0.000002;214.2;602
21016;11192;21019;-18.12236;-2546.3965;12.634645;-2.2484001E-2;9.9999997E-6;200;697
21017;6163;21020;227.57085;-11950.924;-82.878731;4.8044998E-2;-9.9999997E-6;255.14999;709
21018;9742;21021;38.751022;-4329.5435;-9.8958721;-4.2770002E-3;4.9999999E-6;200;651
21019;9741;21022;38.751022;-4329.5435;-9.8958721;-4.2770002E-3;4.9999999E-6;200;651
21020;11749;21023;33.066189;-3152.9976;-8.9354458;-9.0300001E-4;3.0000001E-6;200;588
21021;7080;21024;1.411827;-3967.7083;4.4973531;-0.011628;4.9999999E-6;422.20001;860
21022;11739;21025;34.273987;-3837.7371;-8.2305784;-5.9480001E-3;6.0000002E-6;211.2;601
21023;12728;21026;45.176296;-5975.2412;-11.365889;-4.8989998E-3;0.000004;200;782
21024;12997;21027;40.290627;-3754.0347;-11.31981;-6.7099999E-4;3.0000001E-6;200.73;603.79999
21025;6967;21028;43.940357;-4847.5635;-12.110311;-0.001249;3.0000001E-6;200;720
21026;7031;21029;44.626892;-14709.776;-4.9436278;-1.8626999E-2;6.0000002E-6;200;1146
21027;11476;21030;32.235798;-3300.043;-8.2440338;-3.1109999E-3;0.000004;200;586
21028;10798;21031;33.790363;-4070.772;-9.1091003;2.8800001E-4;0.000001;200;798
21029;12535;21032;34.471931;-4071.8572;-9.189517;-5.6399999E-4;0.000002;200;756
21030;12328;21033;33.066189;-3152.9976;-8.9354458;-9.0300001E-4;3.0000001E-6;200;588
21031;10519;21034;40.543144;-5314.1792;-10.703183;-0.001071;0.000002;200;860
21032;9806;21035;41.117043;-3837.8684;-11.524652;-6.0600002E-4;3.0000001E-6;200;611
21033;5677;21036;46.457306;-9891.1309;-7.4140768;-0.018552;9.0000003E-6;200;864
21034;12200;21037;53.070156;-6886.7871;-12.760104;-9.7730001E-3;7.0000001E-6;200;714
21035;9823;21038;24.584972;-2906.9038;-6.1195512;-0.000482;0.000002;200;695
21036;12169;21039;43.532585;-4527.3057;-11.637258;-3.7090001E-3;4.9999999E-6;200;632
21037;5882;21040;42.06987;-4513.1504;-11.598549;-6.5300002E-4;0.000002;200;711
21038;12678;21041;37.654751;-4048.3218;-9.7818632;-3.5000001E-3;0.000004;200;635
21039;12159;21042;33.811401;-2833.1011;-9.3861971;-6.9299998E-4;0.000004;133.14999;521
21040;15827;21043;48.049946;-5913.4302;-12.133461;-6.2159998E-3;4.9999999E-6;200;717
21041;14304;21044;31.147106;-3353.7854;-7.6968031;-3.9090002E-3;4.9999999E-6;200;596
21042;8427;21045;35.754246;-3552.2686;-9.8916864;-0.000013;0.000002;200;646
21043;9392;21046;35.247303;-3882.387;-8.6624622;-0.005599;6.0000002E-6;200;603
21044;8474;21047;49.474869;-3869.0906;-15.706006;6.3530002E-3;0;200;659.79999
21045;11460;21048;43.097324;-4261.0347;-11.561853;-0.003728;4.9999999E-6;200;600
21046;13402;21049;32.035034;-3181.3838;-8.7756557;4.8000002E-5;0.000002;200;629
21047;12922;21050;45.770458;-5789.7876;-9.6698427;-0.016646;0.000013;200;594
21048;12967;21051;31.115398;-3118.6372;-7.819725;-3.6180001E-3;4.9999999E-6;200;560
21049;14567;21052;46.048866;-4507.0034;-12.406216;-0.004437;6.0000002E-6;200;593
21050;9934;21053;34.103844;-3563.4849;-9.0538387;-0.001621;3.0000001E-6;200;637
21051;13408;21054;37.779137;-3561.8748;-10.181634;-0.002534;4.9999999E-6;200;571
21052;9202;21055;43.097763;-5111.3281;-10.666229;-6.9309999E-3;6.0000002E-6;200;662
21053;14470;21056;50.064125;-5755.0293;-12.906479;-0.006513;6.0000002E-6;200;673
21054;15223;21057;48.044872;-5296.0498;-12.584998;-5.3889998E-3;6.0000002E-6;200;659
21055;14226;21058;-14.195726;-3187.0952;12.95525;-3.1360999E-2;0.000016;200;607
21056;13748;21059;48.387566;-5076.1812;-12.468604;-7.5719999E-3;0.000008;200;600
21057;13117;21060;24.293671;-2708.3601;-5.1965442;-6.0410001E-3;6.0000002E-6;200;532
21058;14234;21061;46.639732;-4632.1172;-12.798498;-2.9200001E-3;4.9999999E-6;200;626
21059;12982;21062;33.849102;-3653.1475;-8.769701;-2.3159999E-3;3.0000001E-6;200;644
21060;7507;21063;36.791134;-3600.3428;-10.257665;9.9999997E-5;0.000002;200;642
21061;16031;21064;-155.45222;-10366.542;73.327515;-6.8676002E-2;0.000017;445.20001;1175
21062;14402;21065;22.844557;-2505.8762;-5.3815241;-0.002075;3.0000001E-6;200;585
21063;15268;21066;47.934055;-5166.5;-12.772817;-4.3600001E-3;4.9999999E-6;200;659
21064;13089;21067;34.648842;-4142.4463;-7.8026509;-8.6989999E-3;7.0000001E-6;200;593
21065;15630;21068;45.125435;-5115.2598;-11.958968;-3.8960001E-3;0.000004;200;689
21066;15628;21069;43.321716;-4387.4072;-11.826065;-2.5480001E-3;0.000004;200;632
21067;14434;21070;44.58371;-4742.9556;-11.795753;-4.4869999E-3;4.9999999E-6;200;637
21068;15265;21071;44.883892;-4829.6133;-11.904963;-4.1990001E-3;4.9999999E-6;200;650
21069;11492;21072;15.901282;-2007.6118;-2.295325;-7.2980002E-3;7.0000001E-6;200;482
21070;19398;21073;36.149544;-3420.0513;-9.9397125;-0.001081;3.0000001E-6;200;591
21071;11585;21074;31.791607;-9157.4326;-4.6253719;-9.4400002E-3;3.0000001E-6;419.60001;1130
21072;14130;21075;53.719738;-6188.272;-14.284122;-4.2750002E-3;4.9999999E-6;200;728
21073;11881;21076;28.229429;-3351.6853;-6.8372078;-0.002635;3.0000001E-6;239.8;657
21074;13474;21077;-74.042557;-3698.7048;38.030396;-4.9720999E-2;1.8000001E-5;413.5;768
21075;19399;21078;39.771683;-3914.8101;-10.895175;-0.001859;0.000004;200;615
21076;13771;21079;36.776604;-3887.7412;-10.131873;0.000218;0.000002;200;704
21077;19413;21080;35.862797;-3548.3064;-9.3828497;-0.00336;4.9999999E-6;200;579
21078;8518;21081;37.264259;-4470.3428;-8.1588564;-0.011559;9.9999997E-6;200;580
21079;19397;21082;36.149544;-3420.0513;-9.9397125;-0.001081;3.0000001E-6;200;591
21080;11586;21083;1.607546;-7863.4385;6.596611;-0.015405;4.9999999E-6;497.20001;1130
21081;10134;21084;5.4176502;-3734.4788;2.787039;-0.010598;4.9999999E-6;399.79999;809
21082;6487;21085;73.33007;-9725.2295;-19.015266;-0.007309;4.9999999E-6;391.26999;847
21083;13770;21086;23.678852;-3336.1465;-4.682425;-5.8630002E-3;4.9999999E-6;208.82001;644
21084;11924;21087;37.602669;-3463.7808;-10.587033;2.1899999E-4;3.0000001E-6;195.74001;607
21085;19412;21088;35.862797;-3548.3064;-9.3828497;-0.00336;4.9999999E-6;200;579
