PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14;ComAllocationType15;Master15;Slave15;PLCAddress15;ComAllocationType16;Master16;Slave16;PLCAddress16
M;C442_3_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;442;;;;;;;0;;;;7100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22HS234_MOR;;COM;2200;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;273;;;;;;;0;;;;6273;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_7;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58XY009_P;;COM;5800;;P-5834 EMERGENCY SD;No;ИСТИНА;ЛОЖЬ;;1156;;;;;;;0;;;;2393;ИСТИНА;11836;None;;;;;;1=ACTIVE;1=ACTIVE;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;728;;;;;;;;;Output;CC_CCB_7;ESD_001_7;64;;;;;;;;;;;;;;;;;;;;;;;;
T;660_3;;;2100;;;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;;100 ms;5;;728;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH121E2_CA;;COM;2200;A_P20_1;G.BOX HSS RADIAL BEAR-CE;No;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;6503;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;490_2;;;2000;P-2007/2;;;ЛОЖЬ;ЛОЖЬ;;490;;;;;;;0;;;;5513;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1058_1060_1;;;2000;;20LALL147_I;;ЛОЖЬ;ЛОЖЬ;;1060;;;;;;;0;;;;641;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL307_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;0;;;;1573;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;869;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LALL141_CA;;COM;2000;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;1278;;;;;;;0;;;;5326;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI121B;;FLD;2200;A_P20_1;PUMP THRUST BEAR - DE;Yes;ИСТИНА;ЛОЖЬ;;433;ИСТИНА;Float;4-20mA;-40;200;°C;;;;;764;ЛОЖЬ;12291;;None;None;None;None;;;;-100;-100;;;;-XXXXX.X;3.76;21;;21.07;9;5;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;10153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1230_4_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1230;;;;;;;0;;;;5577;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1102_5_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1102;;;;;;;0;;;;7021;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C732_2_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;732;;;;;;;0;;;;4830;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VSHH099Y_FU;;COM;2000;;P-2007 SUCTION VALVE;No;ЛОЖЬ;ЛОЖЬ;;1393;;;;;;;0;;;;2862;ИСТИНА;12203;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22TI155A_MOR;;COM;2200;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1178;;;;;;;0;;;;6203;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_7;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20PALL902A_P;;COM;2100;A_P20_1;MAIN PUMP LUBE OIL PRESS;No;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;325;ЛОЖЬ;0;None;;;;;;1=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;CC_CCB_7;ESD_001_7;43;;;;;;;;;;;;;;;;;;;;;;;;
T;449_1;;;2000;P-2007/2;;;ЛОЖЬ;ЛОЖЬ;;449;;;;;;;;1 s;0;;404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C375_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;375;;;;;;;0;;;;7177;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1128_144_1;;;5800;;58LI021_MO;;ЛОЖЬ;ЛОЖЬ;;144;;;;;;;0;;;;1433;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1016_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1016;;;;;;;0;;;;3179;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;360_1382_1;;;2000;;22TAL151A_I;;ЛОЖЬ;ЛОЖЬ;;1382;;;;;;;0;;;;7468;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C979_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;979;;;;;;;0;;;;3988;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS450B;;FLD;4100;;SNUFF STEAM TO H-2004;Yes;ИСТИНА;ЛОЖЬ;;758;;;;;;;;;;;345;ИСТИНА;12736;None;;;;;;1=CLOSE;;;;;;;Undefined;;;;21.05;9;2;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;ИСТИНА;;1;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;684_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;684;;;;;;;;100 ms;20;;284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;632_1;;;4100;;;;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;2893;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1130_1;;;5800;;;;ЛОЖЬ;ЛОЖЬ;;1130;;;;;;;0;;;;2445;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20SIS250_HWI_05_07;;FLD;2000;A_2000;SAFENET TO SM7;Yes;ИСТИНА;ЛОЖЬ;;1282;;;;;;;;;;;192;ИСТИНА;12057;None;;;;;;0=TRIP;;;;;;;Undefined;;;;21.04;7;9;1;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;4449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1382_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1382;;;;;;;0;;;;7426;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C601_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;601;;;;;;;0;;;;5273;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;949_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;949;;;;;;;0;;;;483;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH909A_P;;COM;2100;A_2000;MOTOR BEARING TEMP;No;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;1960;ЛОЖЬ;0;None;;;;;;1=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;CC_CCB_7;ESD_001_7;45;;;;;;;;;;;;;;;;;;;;;;;;
M;C448_2_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;448;;;;;;;0;;;;7061;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C627_2_A;;;2000;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;627;;;;;;;0;;;;5209;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C376_3_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;376;;;;;;;0;;;;7172;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;600_1;;;4100;;;;ЛОЖЬ;ЛОЖЬ;;600;;;;;;;;100 ms;5;;672;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1182_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1182;;;;;;;0;;;;3055;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI121J_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;440;;;;;;;0;;;;1151;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2312_1;;;;;Compiler marker (264, 72);;ЛОЖЬ;ЛОЖЬ;;2312;;;;;;;0;;;;2247;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C434_2_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;0;;;;3671;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH909;;COM;2200;A_2000;MOTOR BEAR TEMP;No;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;746;ИСТИНА;13594;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS131B2;;PNL;2000;A_P20_1;P-2007/S EMERGENCY SD;Yes;ИСТИНА;ЛОЖЬ;;932;;;;;;;;;;;47;ИСТИНА;13595;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;21.03;5;8;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;58LI013;;FLD;5800;A_5800;V-5833;Yes;ИСТИНА;ЛОЖЬ;;1112;ИСТИНА;Float;4-20mA;0;100;%;;;;;960;ЛОЖЬ;12289;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;21.07;15;3;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;10246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;696_712_2;;;2000;;20XA141 HTR CMN SD;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;0;;;;3402;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1282_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1282;;;;;;;;1 s;0;;820;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;902_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;902;;;;;;;0;;;;600;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1381_12;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1381;;;;;;;0;;;;7436;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;600_4;;;4100;;;;ЛОЖЬ;ЛОЖЬ;;600;;;;;;;;1 s;0;;524;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58TI066_TF;;COM;5800;A_5800;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;1130;;;;;;;0;;;;2368;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;712_766_3;;;2000;;SAFE FIREBOX ATM;;ЛОЖЬ;ЛОЖЬ;;766;;;;;;;0;;;;2057;ЛОЖЬ;0;;;;;;;1=HEALTHY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C83_4;;;5800;5800;Compiler marker (352, 150);;ЛОЖЬ;ЛОЖЬ;;83;;;;;;;0;;;;4496;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH121S2_CA;;COM;2200;A_2000;CLUTCH OUT BEAR - CE;No;ЛОЖЬ;ЛОЖЬ;;448;;;;;;;0;;;;6570;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2459_G;;;;;X INPUT;;ЛОЖЬ;ЛОЖЬ;;2459;;Float;;;;;0;;;;754;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;732_593_1;;;2000;;FEED VALVE TRIPS;;ЛОЖЬ;ЛОЖЬ;;593;;;;;;;0;;;;4701;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH121L_FU;;COM;2000;P-2053;HPRT RADIAL BEAR - NCE;No;ЛОЖЬ;ЛОЖЬ;;1397;;;;;;;0;;;;391;ИСТИНА;13699;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1396_7;;;2000;P-2053;;;ЛОЖЬ;ЛОЖЬ;;1396;;;;;;;0;;;;2823;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;699_1352_1;;;2000;;20-I-338_I;;ЛОЖЬ;ЛОЖЬ;;1352;;;;;;;0;;;;1294;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI121G_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;438;;;;;;;0;;;;1143;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1393_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1393;;;;;;;0;;;;7384;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20SIS055_RR;;COM;2000;A_2000;20-I-055 READY TO RESET;No;ЛОЖЬ;ЛОЖЬ;;800;;;;;;;0;;;;401;ЛОЖЬ;0;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2452_1;;;;;Compiler marker (192, 55);;ЛОЖЬ;ЛОЖЬ;;2452;;;;;;;0;;;;890;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;440_7;;;2000;P-2007/2;;;ЛОЖЬ;ЛОЖЬ;;440;;;;;;;0;;;;6612;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C360_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;7261;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C446_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;446;;;;;;;0;;;;7075;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2432_C;;;;;SIGNAL 1;;ЛОЖЬ;ЛОЖЬ;;2432;;Float;;;;;0;;;;586;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
