PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4
M;654_686_1;;;;;43YA400/401_FL;;ЛОЖЬ;ЛОЖЬ;;686;;;;;;;0;;;;1935;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C922_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;922;;;;;;;0;;;;4787;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93XV056AL_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1216;;;;;;;0;;;;2336;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1359;;;;;;;;;;;;
M;C302_4_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;4066;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;926_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;926;;;;;;;0;;;;1667;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93HS060D_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1250;;;;;;;0;;;;3024;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1404;;;;;;;;;;;;
M;626_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;626;;;;;;;0;;;;2308;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43HS576A;;COM;;;DCS START;No;ЛОЖЬ;ИСТИНА;;1046;;;;;;;0;;;;6017;ЛОЖЬ;0;None;;;;;;1=DCScmdSTART;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;178;;;;;;;;;;;;
AI;43GT404;;FLD;;;Flammable gas leak pump P-4301504АX/1SX;Yes;ИСТИНА;ЛОЖЬ;;1014;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;232;ЛОЖЬ;56184;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;39.03;9;8;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;Output;EPKS_CCB;FGS_431_1;11245;;;;;;;;;;;;
M;C638_2;;;;;Compiler marker (256, 61);;ЛОЖЬ;ЛОЖЬ;;638;;;;;;;0;;;;5330;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C212_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;212;;;;;;;0;;;;4091;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1314_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1314;;;;;;;;1 s;30;;404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;600_636_4;;;;;43HS599H;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;2021;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;93HS062A;;COM;;;DCS OPEN;No;ЛОЖЬ;ИСТИНА;;1276;;;;;;;0;;;;5995;ЛОЖЬ;0;None;;;;;;1=DCScmdOPEN;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;156;;;;;;;;;;;;
M;1324_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1324;;;;;;;0;;;;68;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;800_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;800;;;;;;;0;;;;1998;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C260_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;4441;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1216_1_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1216;;;;;;;0;;;;4467;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;93HS057D;;F01;;;Close shutter 93XV057;Yes;ИСТИНА;ЛОЖЬ;;1220;;;;;;;;;;;349;ЛОЖЬ;56185;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.06;7;6;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;582;;;;;;;;;;;;
DI;43HS592C;;FLD;;;Beacon and horn test button (pump room). Fire;No;ИСТИНА;ЛОЖЬ;;692;;;;;;;;;;;211;ИСТИНА;56186;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.05;17;12;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;524;;;;;;;;;;;;
DO;43YT013_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;304;;;;;;;0;;;;1815;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1286;;;;;;;;;;;;
M;C846_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;846;;;;;;;0;;;;4959;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C760_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;760;;;;;;;0;;;;5184;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C694_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;694;;;;;;;0;;;;5195;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2465_8;;;;;Compiler marker (224, 168);;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;301;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT410_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1102;;;;;;;0;;;;665;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1045;;;;;;;;;;;;
DO;43GT019_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;842;;;;;;;0;;;;507;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;891;;;;;;;;;;;;
M;C302_3_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;4063;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43XY572B_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1665;;;;;;;0;;;;398;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;744;;;;;;;;;;;;
M;1036_1044_4;;;;;43HS582B/583B_FL;;ЛОЖЬ;ЛОЖЬ;;1044;;;;;;;0;;;;2732;ЛОЖЬ;0;;;;;;;0=cmdSTOP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;262_264_1;;;;;430-11_HD_B1;;ЛОЖЬ;ЛОЖЬ;;264;;;;;;;0;;;;100;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C216_2_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;5211;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C890_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;890;;;;;;;0;;;;4858;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;212_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;212;;;;;;;0;;;;239;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
T;1280_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1280;;;;;;;;100 ms;50;;1164;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DO;43XA057;;FLD;;;Horn (Fire). Remote unit;Yes;ИСТИНА;ЛОЖЬ;;268;;;;;;;0;;;;94;ИСТИНА;56187;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.07;1;7;1;Appl;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;671;;;;;;;;;;;;
M;C128_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;5761;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43YT005_MOC;;COM;43015;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;212;;;;;;;0;;;;215;ИСТИНА;56790;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;1619;;;;;;;;;;;;
M;C1044_2_D;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1044;;;;;;;0;;;;3945;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C620_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;0;;;;5407;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1050_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1050;;;;;;;0;;;;4632;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C652_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;652;;;;;;;0;;;;4200;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DO;43XY075A;;FLD;;;Вкл. АСУ  ПТ об. 862-56;Yes;ИСТИНА;ЛОЖЬ;;1650;;;;;;;0;;;;410;ИСТИНА;56188;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.09;13;3;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;759;;;;;;;;;;;;
M;C1022_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1022;;;;;;;0;;;;4670;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;302_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;;100 ms;10;;1064;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;750_848_6;;;;;43HS081;;ЛОЖЬ;ЛОЖЬ;;848;;;;;;;0;;;;2076;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;208_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;208;;;;;;;;100 ms;10;;1036;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT009_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;786;;;;;;;0;;;;458;ИСТИНА;56400;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;842;;;;;;;;;;;;
DO;43HS573_MOC;;COM;43015;;FGS COMMANDS BLOCK;No;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;0;;;;279;ИСТИНА;56798;None;;;;;;1=BLOCK;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;1626;;;;;;;;;;;;
M;C626_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;626;;;;;;;0;;;;5382;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C846_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;846;;;;;;;0;;;;4960;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2464_L;;;;;State BAD (1=BadPV);;ЛОЖЬ;ЛОЖЬ;;2464;;;;;;;0;;;;2789;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C802_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;802;;;;;;;0;;;;5079;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C692_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;692;;;;;;;0;;;;5199;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1256_1_4;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1256;;;;;;;0;;;;3819;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43GT036_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;922;;;;;;;0;;;;5875;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;36;;;;;;;;;;;;
T;842_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;842;;;;;;;;100 ms;10;;268;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DO;93HS068D_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;3128;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1508;;;;;;;;;;;;
M;202_204_2;;;;;43YT002_BadPV_FL;;ЛОЖЬ;ЛОЖЬ;;204;;;;;;;0;;;;857;ЛОЖЬ;0;;;;;;;0=BadPV;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C660_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;3694;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT012_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;804;;;;;;;0;;;;473;ИСТИНА;56406;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;857;;;;;;;;;;;;
M;750_764_1;;;;;43HS081;;ЛОЖЬ;ЛОЖЬ;;764;;;;;;;0;;;;2056;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;850_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;850;;;;;;;0;;;;1587;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1012_1150_2;;;;;43GT402_RR;;ЛОЖЬ;ЛОЖЬ;;1150;;;;;;;0;;;;2375;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;620_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;0;;;;2396;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93XV058OP_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1236;;;;;;;0;;;;2362;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1383;;;;;;;;;;;;
M;626_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;626;;;;;;;0;;;;1338;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1276_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1276;;;;;;;0;;;;3739;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C894_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;894;;;;;;;0;;;;4847;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C768_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;768;;;;;;;0;;;;5151;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1045_2_O;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1045;;;;;;;0;;;;2874;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2463_L;;;;;State READY (1=READY);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;2641;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1264_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1264;;;;;;;;100 ms;50;;692;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DO;93HS068D_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;3127;ИСТИНА;56650;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1507;;;;;;;;;;;;
M;1260_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1260;;;;;;;0;;;;3417;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1226_3_1;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1226;;;;;;;0;;;;3903;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;FGS_431_1.93XZLO058A;;FSC;;;Задвижка 93XV058-открыта;Yes;ЛОЖЬ;ЛОЖЬ;;1236;;;;;;;0;;;;3154;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;FGS_001_1;FGS_431_1;38;;;;;;;;
M;312_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;1102;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93HS055F_MOC;;COM;;;FGS COMMANDS BLOCK;No;ЛОЖЬ;ЛОЖЬ;;1206;;;;;;;0;;;;284;ИСТИНА;56804;None;;;;;;1=BLOCK;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;1630;;;;;;;;;;;;
DO;43XA589B;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;1;;;;1078;ИСТИНА;56543;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1177;;;;;;;;;;;;
DO;93HS059F_MOC;;COM;;;FGS COMMANDS BLOCK;No;ЛОЖЬ;ЛОЖЬ;;1246;;;;;;;0;;;;2825;ИСТИНА;56808;None;;;;;;1=BLOCK;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;1634;;;;;;;;;;;;
M;C658_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;658;;;;;;;0;;;;4189;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C668_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;4179;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C1102_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1102;;;;;;;0;;;;4546;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT028_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;870;;;;;;;0;;;;551;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;935;;;;;;;;;;;;
M;C784_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;784;;;;;;;0;;;;5108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93PAHH076;;COM;;;Water before 93XV056;No;ЛОЖЬ;ЛОЖЬ;;1214;;;;;;;1;;;;42;ИСТИНА;56745;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;592;;;;;;;;;;;;
M;C636_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;5343;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1034_1045_2;;;;;43HS583A_FL;;ЛОЖЬ;ЛОЖЬ;;1045;;;;;;;0;;;;2735;ЛОЖЬ;0;;;;;;;0=cmdSTART;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43HS166_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;470;;;;;;;0;;;;1067;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1166;;;;;;;;;;;;
M;C2463_1;;;;;Compiler marker (168, 234);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;1381;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1294_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1294;;;;;;;0;;;;62;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
